,DATE,DailyAverageDryBulbTemperature,DailyAverageSeaLevelPressure,DailyAverageStationPressure
763,2013-01-18 15:53:00,,,
764,2013-01-18 16:53:00,,,
765,2013-01-18 17:53:00,,,
766,2013-01-18 18:53:00,,,
767,2013-01-18 19:53:00,,,
768,2013-01-18 20:53:00,,,
769,2013-01-18 21:53:00,,,
770,2013-01-18 22:53:00,,,
771,2013-01-18 23:53:00,,,
772,2013-01-18 23:59:00,45.0,30.45,30.09
773,2013-01-19 00:53:00,,,
774,2013-01-19 01:53:00,,,
775,2013-01-19 02:53:00,,,
776,2013-01-19 03:53:00,,,
777,2013-01-19 04:53:00,,,
778,2013-01-19 05:53:00,,,
779,2013-01-19 06:53:00,,,
780,2013-01-19 07:53:00,,,
781,2013-01-19 08:53:00,,,
782,2013-01-19 09:53:00,,,
783,2013-01-19 10:53:00,,,
784,2013-01-19 11:53:00,,,
785,2013-01-19 12:53:00,,,
786,2013-01-19 13:53:00,,,
787,2013-01-19 14:53:00,,,
788,2013-01-19 15:53:00,,,
789,2013-01-19 16:53:00,,,
790,2013-01-19 17:53:00,,,
791,2013-01-19 18:53:00,,,
792,2013-01-19 19:53:00,,,
793,2013-01-19 20:53:00,,,
794,2013-01-19 21:53:00,,,
795,2013-01-19 22:53:00,,,
796,2013-01-19 23:53:00,,,
797,2013-01-19 23:59:00,46.0,30.31,29.93
798,2013-01-20 00:53:00,,,
799,2013-01-20 01:53:00,,,
800,2013-01-20 02:48:00,,,
801,2013-01-20 02:53:00,,,
802,2013-01-20 03:03:00,,,
803,2013-01-20 03:53:00,,,
804,2013-01-20 04:05:00,,,
805,2013-01-20 04:53:00,,,
806,2013-01-20 05:10:00,,,
807,2013-01-20 05:20:00,,,
808,2013-01-20 05:53:00,,,
809,2013-01-20 06:38:00,,,
810,2013-01-20 06:50:00,,,
811,2013-01-20 06:53:00,,,
812,2013-01-20 07:53:00,,,
813,2013-01-20 08:53:00,,,
814,2013-01-20 09:53:00,,,
815,2013-01-20 10:53:00,,,
816,2013-01-20 11:53:00,,,
817,2013-01-20 12:53:00,,,
818,2013-01-20 13:53:00,,,
819,2013-01-20 14:53:00,,,
820,2013-01-20 15:53:00,,,
821,2013-01-20 16:53:00,,,
822,2013-01-20 17:53:00,,,
823,2013-01-20 18:53:00,,,
824,2013-01-20 19:53:00,,,
825,2013-01-20 20:53:00,,,
826,2013-01-20 21:53:00,,,
827,2013-01-20 22:53:00,,,
828,2013-01-20 23:53:00,,,
829,2013-01-20 23:59:00,50.0,30.2,29.83
830,2013-01-21 00:53:00,,,
831,2013-01-21 01:53:00,,,
832,2013-01-21 02:53:00,,,
833,2013-01-21 03:53:00,,,
834,2013-01-21 04:53:00,,,
835,2013-01-21 05:53:00,,,
836,2013-01-21 06:53:00,,,
837,2013-01-21 07:53:00,,,
838,2013-01-21 08:53:00,,,
839,2013-01-21 09:53:00,,,
840,2013-01-21 10:53:00,,,
841,2013-01-21 11:53:00,,,
842,2013-01-21 12:53:00,,,
843,2013-01-21 13:53:00,,,
844,2013-01-21 14:53:00,,,
845,2013-01-21 15:53:00,,,
846,2013-01-21 16:53:00,,,
847,2013-01-21 17:53:00,,,
848,2013-01-21 18:53:00,,,
849,2013-01-21 19:53:00,,,
850,2013-01-21 20:53:00,,,
851,2013-01-21 21:53:00,,,
852,2013-01-21 22:53:00,,,
853,2013-01-21 23:53:00,,,
854,2013-01-21 23:59:00,47.0,30.21,29.85
855,2013-01-22 00:53:00,,,
856,2013-01-22 01:53:00,,,
857,2013-01-22 02:53:00,,,
858,2013-01-22 03:53:00,,,
859,2013-01-22 04:53:00,,,
860,2013-01-22 05:53:00,,,
861,2013-01-22 06:53:00,,,
862,2013-01-22 07:53:00,,,
863,2013-01-22 08:53:00,,,
864,2013-01-22 09:53:00,,,
865,2013-01-22 10:53:00,,,
866,2013-01-22 11:53:00,,,
867,2013-01-22 12:53:00,,,
868,2013-01-22 13:53:00,,,
869,2013-01-22 14:53:00,,,
870,2013-01-22 15:53:00,,,
871,2013-01-22 16:53:00,,,
872,2013-01-22 17:53:00,,,
873,2013-01-22 18:53:00,,,
874,2013-01-22 19:53:00,,,
875,2013-01-22 20:53:00,,,
876,2013-01-22 21:53:00,,,
877,2013-01-22 22:53:00,,,
878,2013-01-22 23:53:00,,,
879,2013-01-22 23:59:00,43.0,30.32,29.96
880,2013-01-23 00:53:00,,,
881,2013-01-23 01:53:00,,,
882,2013-01-23 02:53:00,,,
883,2013-01-23 03:53:00,,,
884,2013-01-23 04:53:00,,,
885,2013-01-23 05:53:00,,,
886,2013-01-23 06:53:00,,,
887,2013-01-23 07:53:00,,,
888,2013-01-23 08:53:00,,,
889,2013-01-23 09:53:00,,,
890,2013-01-23 10:53:00,,,
891,2013-01-23 11:53:00,,,
892,2013-01-23 12:53:00,,,
893,2013-01-23 13:53:00,,,
894,2013-01-23 14:53:00,,,
895,2013-01-23 15:53:00,,,
896,2013-01-23 16:53:00,,,
897,2013-01-23 17:53:00,,,
898,2013-01-23 18:53:00,,,
899,2013-01-23 19:53:00,,,
900,2013-01-23 20:53:00,,,
901,2013-01-23 21:53:00,,,
902,2013-01-23 22:53:00,,,
903,2013-01-23 23:53:00,,,
904,2013-01-23 23:59:00,55.0,30.28,29.92
905,2013-01-24 00:53:00,,,
906,2013-01-24 01:53:00,,,
907,2013-01-24 02:53:00,,,
908,2013-01-24 03:53:00,,,
909,2013-01-24 04:53:00,,,
910,2013-01-24 05:53:00,,,
911,2013-01-24 06:29:00,,,
912,2013-01-24 06:53:00,,,
913,2013-01-24 07:42:00,,,
914,2013-01-24 07:53:00,,,
915,2013-01-24 08:53:00,,,
916,2013-01-24 09:24:00,,,
917,2013-01-24 09:37:00,,,
918,2013-01-24 09:53:00,,,
919,2013-01-24 10:53:00,,,
920,2013-01-24 11:50:00,,,
921,2013-01-24 11:51:00,,,
922,2013-01-24 12:53:00,,,
923,2013-01-24 13:53:00,,,
924,2013-01-24 14:12:00,,,
925,2013-01-24 14:53:00,,,
926,2013-01-24 15:53:00,,,
927,2013-01-24 16:53:00,,,
928,2013-01-24 17:53:00,,,
929,2013-01-24 18:53:00,,,
930,2013-01-24 19:53:00,,,
931,2013-01-24 20:53:00,,,
932,2013-01-24 21:53:00,,,
933,2013-01-24 22:53:00,,,
934,2013-01-24 23:53:00,,,
935,2013-01-24 23:59:00,58.0,30.24,29.88
936,2013-01-25 00:53:00,,,
937,2013-01-25 01:53:00,,,
938,2013-01-25 02:53:00,,,
939,2013-01-25 03:53:00,,,
940,2013-01-25 04:53:00,,,
941,2013-01-25 05:53:00,,,
942,2013-01-25 06:53:00,,,
943,2013-01-25 07:53:00,,,
944,2013-01-25 08:53:00,,,
945,2013-01-25 09:51:00,,,
946,2013-01-25 09:53:00,,,
947,2013-01-25 10:53:00,,,
948,2013-01-25 11:14:00,,,
949,2013-01-25 11:53:00,,,
950,2013-01-25 12:53:00,,,
951,2013-01-25 13:53:00,,,
952,2013-01-25 14:53:00,,,
953,2013-01-25 15:53:00,,,
954,2013-01-25 16:53:00,,,
955,2013-01-25 17:53:00,,,
956,2013-01-25 18:53:00,,,
957,2013-01-25 19:53:00,,,
958,2013-01-25 20:53:00,,,
959,2013-01-25 21:53:00,,,
960,2013-01-25 22:41:00,,,
961,2013-01-25 22:50:00,,,
962,2013-01-25 22:53:00,,,
963,2013-01-25 23:53:00,,,
964,2013-01-25 23:59:00,64.0,30.15,29.8
965,2013-01-26 00:53:00,,,
966,2013-01-26 01:00:00,,,
967,2013-01-26 01:32:00,,,
968,2013-01-26 01:53:00,,,
969,2013-01-26 02:06:00,,,
970,2013-01-26 02:53:00,,,
971,2013-01-26 03:27:00,,,
972,2013-01-26 03:51:00,,,
973,2013-01-26 03:53:00,,,
974,2013-01-26 04:05:00,,,
975,2013-01-26 04:53:00,,,
976,2013-01-26 05:53:00,,,
977,2013-01-26 06:53:00,,,
978,2013-01-26 07:01:00,,,
979,2013-01-26 07:25:00,,,
980,2013-01-26 07:53:00,,,
981,2013-01-26 08:53:00,,,
982,2013-01-26 09:18:00,,,
983,2013-01-26 09:43:00,,,
984,2013-01-26 09:53:00,,,
985,2013-01-26 10:53:00,,,
986,2013-01-26 11:53:00,,,
987,2013-01-26 12:53:00,,,
988,2013-01-26 13:46:00,,,
989,2013-01-26 13:53:00,,,
990,2013-01-26 14:53:00,,,
991,2013-01-26 15:53:00,,,
992,2013-01-26 16:53:00,,,
993,2013-01-26 17:40:00,,,
994,2013-01-26 17:53:00,,,
995,2013-01-26 18:53:00,,,
996,2013-01-26 19:53:00,,,
997,2013-01-26 20:53:00,,,
998,2013-01-26 21:53:00,,,
999,2013-01-26 22:53:00,,,
1000,2013-01-26 23:53:00,,,
1001,2013-01-26 23:59:00,52.0,30.22,29.87
1002,2013-01-27 00:53:00,,,
1003,2013-01-27 01:53:00,,,
1004,2013-01-27 02:53:00,,,
1005,2013-01-27 03:53:00,,,
1006,2013-01-27 04:37:00,,,
1007,2013-01-27 04:53:00,,,
1008,2013-01-27 05:00:00,,,
1009,2013-01-27 05:53:00,,,
1010,2013-01-27 06:20:00,,,
1011,2013-01-27 06:53:00,,,
1012,2013-01-27 07:11:00,,,
1013,2013-01-27 07:39:00,,,
1014,2013-01-27 07:53:00,,,
1015,2013-01-27 08:28:00,,,
1016,2013-01-27 08:51:00,,,
1017,2013-01-27 08:53:00,,,
1018,2013-01-27 09:45:00,,,
1019,2013-01-27 09:53:00,,,
1020,2013-01-27 10:12:00,,,
1021,2013-01-27 10:46:00,,,
1022,2013-01-27 10:53:00,,,
1023,2013-01-27 11:04:00,,,
1024,2013-01-27 11:53:00,,,
1025,2013-01-27 12:53:00,,,
1026,2013-01-27 13:53:00,,,
1027,2013-01-27 14:53:00,,,
1028,2013-01-27 15:53:00,,,
1029,2013-01-27 16:53:00,,,
1030,2013-01-27 17:53:00,,,
1031,2013-01-27 18:53:00,,,
1032,2013-01-27 19:53:00,,,
1033,2013-01-27 20:53:00,,,
1034,2013-01-27 21:53:00,,,
1035,2013-01-27 22:53:00,,,
1036,2013-01-27 23:53:00,,,
1037,2013-01-27 23:59:00,61.0,30.21,29.85
1038,2013-01-28 00:53:00,,,
1039,2013-01-28 01:53:00,,,
1040,2013-01-28 02:03:00,,,
1041,2013-01-28 02:53:00,,,
1042,2013-01-28 03:11:00,,,
1043,2013-01-28 03:53:00,,,
1044,2013-01-28 04:05:00,,,
1045,2013-01-28 04:53:00,,,
1046,2013-01-28 05:53:00,,,
1047,2013-01-28 06:53:00,,,
1048,2013-01-28 07:34:00,,,
1049,2013-01-28 07:51:00,,,
1050,2013-01-28 07:53:00,,,
1051,2013-01-28 08:00:00,,,
1052,2013-01-28 08:53:00,,,
1053,2013-01-28 09:42:00,,,
1054,2013-01-28 09:51:00,,,
1055,2013-01-28 09:53:00,,,
1056,2013-01-28 10:34:00,,,
1057,2013-01-28 10:53:00,,,
1058,2013-01-28 11:42:00,,,
1059,2013-01-28 11:53:00,,,
1060,2013-01-28 12:53:00,,,
1061,2013-01-28 13:53:00,,,
1062,2013-01-28 14:05:00,,,
1063,2013-01-28 14:53:00,,,
1064,2013-01-28 15:53:00,,,
1065,2013-01-28 16:53:00,,,
1066,2013-01-28 17:53:00,,,
1067,2013-01-28 18:53:00,,,
1068,2013-01-28 19:53:00,,,
1069,2013-01-28 20:53:00,,,
1070,2013-01-28 21:53:00,,,
1071,2013-01-28 22:53:00,,,
1072,2013-01-28 23:49:00,,,
1073,2013-01-28 23:51:00,,,
1074,2013-01-28 23:53:00,,,
1075,2013-01-28 23:59:00,65.0,30.16,29.8
1076,2013-01-29 00:23:00,,,
1077,2013-01-29 00:39:00,,,
1078,2013-01-29 00:53:00,,,
1079,2013-01-29 01:53:00,,,
1080,2013-01-29 02:48:00,,,
1081,2013-01-29 02:53:00,,,
1082,2013-01-29 03:05:00,,,
1083,2013-01-29 03:39:00,,,
1084,2013-01-29 03:53:00,,,
1085,2013-01-29 04:53:00,,,
1086,2013-01-29 05:51:00,,,
1087,2013-01-29 05:53:00,,,
1088,2013-01-29 06:53:00,,,
1089,2013-01-29 07:53:00,,,
1090,2013-01-29 08:53:00,,,
1091,2013-01-29 09:53:00,,,
1092,2013-01-29 10:53:00,,,
1093,2013-01-29 11:31:00,,,
1094,2013-01-29 11:41:00,,,
1095,2013-01-29 11:53:00,,,
1096,2013-01-29 12:53:00,,,
1097,2013-01-29 13:53:00,,,
1098,2013-01-29 14:53:00,,,
1099,2013-01-29 15:53:00,,,
1100,2013-01-29 16:53:00,,,
1101,2013-01-29 17:53:00,,,
1102,2013-01-29 18:53:00,,,
1103,2013-01-29 19:53:00,,,
1104,2013-01-29 20:13:00,,,
1105,2013-01-29 20:35:00,,,
1106,2013-01-29 20:53:00,,,
1107,2013-01-29 21:42:00,,,
1108,2013-01-29 21:50:00,,,
1109,2013-01-29 21:53:00,,,
1110,2013-01-29 22:51:00,,,
1111,2013-01-29 22:53:00,,,
1112,2013-01-29 23:46:00,,,
1113,2013-01-29 23:53:00,,,
1114,2013-01-29 23:59:00,72.0,29.88,29.49
1115,2013-01-30 00:53:00,,,
1116,2013-01-30 01:39:00,,,
1117,2013-01-30 01:51:00,,,
1118,2013-01-30 01:53:00,,,
1119,2013-01-30 02:22:00,,,
1120,2013-01-30 02:37:00,,,
1121,2013-01-30 02:53:00,,,
1122,2013-01-30 03:14:00,,,
1123,2013-01-30 03:23:00,,,
1124,2013-01-30 03:30:00,,,
1125,2013-01-30 03:32:00,,,
1126,2013-01-30 03:41:00,,,
1127,2013-01-30 03:46:00,,,
1128,2013-01-30 03:53:00,,,
1129,2013-01-30 04:14:00,,,
1130,2013-01-30 04:19:00,,,
1131,2013-01-30 04:29:00,,,
1132,2013-01-30 04:53:00,,,
1133,2013-01-30 05:00:00,,,
1134,2013-01-30 05:17:00,,,
1135,2013-01-30 05:53:00,,,
1136,2013-01-30 06:53:00,,,
1137,2013-01-30 07:53:00,,,
1138,2013-01-30 08:53:00,,,
1139,2013-01-30 09:53:00,,,
1140,2013-01-30 10:53:00,,,
1141,2013-01-30 11:53:00,,,
1142,2013-01-30 12:53:00,,,
1143,2013-01-30 13:53:00,,,
1144,2013-01-30 14:53:00,,,
1145,2013-01-30 15:53:00,,,
1146,2013-01-30 16:53:00,,,
1147,2013-01-30 17:53:00,,,
1148,2013-01-30 18:53:00,,,
1149,2013-01-30 19:53:00,,,
1150,2013-01-30 20:53:00,,,
1151,2013-01-30 21:53:00,,,
1152,2013-01-30 22:53:00,,,
1153,2013-01-30 23:53:00,,,
1154,2013-01-30 23:59:00,57.0,29.83,29.51
1155,2013-01-31 00:53:00,,,
1156,2013-01-31 01:53:00,,,
1157,2013-01-31 02:53:00,,,
1158,2013-01-31 03:53:00,,,
1159,2013-01-31 04:53:00,,,
1160,2013-01-31 05:53:00,,,
1161,2013-01-31 06:53:00,,,
1162,2013-01-31 07:53:00,,,
1163,2013-01-31 08:53:00,,,
1164,2013-01-31 09:53:00,,,
1165,2013-01-31 10:53:00,,,
1166,2013-01-31 11:53:00,,,
1167,2013-01-31 12:53:00,,,
1168,2013-01-31 13:53:00,,,
1169,2013-01-31 14:53:00,,,
1170,2013-01-31 15:53:00,,,
1171,2013-01-31 16:53:00,,,
1172,2013-01-31 17:53:00,,,
1173,2013-01-31 18:53:00,,,
1174,2013-01-31 19:53:00,,,
1175,2013-01-31 20:53:00,,,
1176,2013-01-31 21:53:00,,,
1177,2013-01-31 22:53:00,,,
1178,2013-01-31 23:53:00,,,
1179,2013-01-31 23:59:00,47.0,30.18,29.85
1180,2013-01-31 23:59:00,,,
1181,2013-02-01 00:53:00,,,
1182,2013-02-01 01:53:00,,,
1183,2013-02-01 02:53:00,,,
1184,2013-02-01 03:53:00,,,
1185,2013-02-01 04:53:00,,,
1186,2013-02-01 05:53:00,,,
1187,2013-02-01 06:53:00,,,
1188,2013-02-01 07:53:00,,,
1189,2013-02-01 08:53:00,,,
1190,2013-02-01 09:53:00,,,
1191,2013-02-01 10:53:00,,,
1192,2013-02-01 11:53:00,,,
1193,2013-02-01 12:53:00,,,
1194,2013-02-01 13:53:00,,,
1195,2013-02-01 14:53:00,,,
1196,2013-02-01 15:53:00,,,
1197,2013-02-01 16:53:00,,,
1198,2013-02-01 17:53:00,,,
1199,2013-02-01 18:53:00,,,
1200,2013-02-01 19:53:00,,,
1201,2013-02-01 20:53:00,,,
1202,2013-02-01 21:53:00,,,
1203,2013-02-01 22:53:00,,,
1204,2013-02-01 23:53:00,,,
1205,2013-02-01 23:59:00,44.0,30.37,30.01
1206,2013-02-02 00:53:00,,,
1207,2013-02-02 01:53:00,,,
1208,2013-02-02 02:53:00,,,
1209,2013-02-02 03:53:00,,,
1210,2013-02-02 04:53:00,,,
1211,2013-02-02 05:53:00,,,
1212,2013-02-02 06:53:00,,,
1213,2013-02-02 07:53:00,,,
1214,2013-02-02 08:53:00,,,
1215,2013-02-02 09:53:00,,,
1216,2013-02-02 10:53:00,,,
1217,2013-02-02 11:53:00,,,
1218,2013-02-02 12:53:00,,,
1219,2013-02-02 13:53:00,,,
1220,2013-02-02 14:53:00,,,
1221,2013-02-02 15:53:00,,,
1222,2013-02-02 16:53:00,,,
1223,2013-02-02 17:53:00,,,
1224,2013-02-02 18:53:00,,,
1225,2013-02-02 19:53:00,,,
1226,2013-02-02 20:53:00,,,
1227,2013-02-02 21:53:00,,,
1228,2013-02-02 22:53:00,,,
1229,2013-02-02 23:53:00,,,
1230,2013-02-02 23:59:00,52.0,30.23,29.86
1231,2013-02-03 00:53:00,,,
1232,2013-02-03 01:53:00,,,
1233,2013-02-03 02:53:00,,,
1234,2013-02-03 03:53:00,,,
1235,2013-02-03 04:53:00,,,
1236,2013-02-03 05:53:00,,,
1237,2013-02-03 06:53:00,,,
1238,2013-02-03 07:53:00,,,
1239,2013-02-03 08:53:00,,,
1240,2013-02-03 09:53:00,,,
1241,2013-02-03 10:53:00,,,
1242,2013-02-03 11:53:00,,,
1243,2013-02-03 12:53:00,,,
1244,2013-02-03 13:53:00,,,
1245,2013-02-03 14:53:00,,,
1246,2013-02-03 15:53:00,,,
1247,2013-02-03 16:53:00,,,
1248,2013-02-03 17:53:00,,,
1249,2013-02-03 18:53:00,,,
1250,2013-02-03 19:53:00,,,
1251,2013-02-03 20:53:00,,,
1252,2013-02-03 21:53:00,,,
1253,2013-02-03 22:53:00,,,
1254,2013-02-03 23:53:00,,,
1255,2013-02-03 23:59:00,52.0,30.19,29.82
1256,2013-02-04 00:53:00,,,
1257,2013-02-04 01:53:00,,,
1258,2013-02-04 02:53:00,,,
1259,2013-02-04 03:53:00,,,
1260,2013-02-04 04:53:00,,,
1261,2013-02-04 05:53:00,,,
1262,2013-02-04 06:53:00,,,
1263,2013-02-04 07:53:00,,,
1264,2013-02-04 08:53:00,,,
1265,2013-02-04 09:53:00,,,
1266,2013-02-04 10:53:00,,,
1267,2013-02-04 11:53:00,,,
1268,2013-02-04 12:53:00,,,
1269,2013-02-04 13:53:00,,,
1270,2013-02-04 14:53:00,,,
1271,2013-02-04 15:53:00,,,
1272,2013-02-04 16:53:00,,,
1273,2013-02-04 17:53:00,,,
1274,2013-02-04 18:53:00,,,
1275,2013-02-04 19:53:00,,,
1276,2013-02-04 20:53:00,,,
1277,2013-02-04 21:53:00,,,
1278,2013-02-04 22:53:00,,,
1279,2013-02-04 23:53:00,,,
1280,2013-02-04 23:59:00,51.0,30.03,29.65
1281,2013-02-05 00:53:00,,,
1282,2013-02-05 01:53:00,,,
1283,2013-02-05 02:53:00,,,
1284,2013-02-05 03:53:00,,,
1285,2013-02-05 04:51:00,,,
1286,2013-02-05 04:53:00,,,
1287,2013-02-05 05:03:00,,,
1288,2013-02-05 05:53:00,,,
1289,2013-02-05 06:25:00,,,
1290,2013-02-05 06:53:00,,,
1291,2013-02-05 07:14:00,,,
1292,2013-02-05 07:27:00,,,
1293,2013-02-05 07:53:00,,,
1294,2013-02-05 08:36:00,,,
1295,2013-02-05 08:53:00,,,
1296,2013-02-05 09:53:00,,,
1297,2013-02-05 10:53:00,,,
1298,2013-02-05 11:18:00,,,
1299,2013-02-05 11:51:00,,,
1300,2013-02-05 11:53:00,,,
1301,2013-02-05 12:53:00,,,
1302,2013-02-05 13:53:00,,,
1303,2013-02-05 14:53:00,,,
1304,2013-02-05 15:12:00,,,
1305,2013-02-05 15:41:00,,,
1306,2013-02-05 15:53:00,,,
1307,2013-02-05 16:53:00,,,
1308,2013-02-05 17:53:00,,,
1309,2013-02-05 18:53:00,,,
1310,2013-02-05 19:31:00,,,
1311,2013-02-05 19:53:00,,,
1312,2013-02-05 20:08:00,,,
1313,2013-02-05 20:19:00,,,
1314,2013-02-05 20:53:00,,,
1315,2013-02-05 21:10:00,,,
1316,2013-02-05 21:29:00,,,
1317,2013-02-05 21:31:00,,,
1318,2013-02-05 21:44:00,,,
1319,2013-02-05 21:50:00,,,
1320,2013-02-05 21:53:00,,,
1321,2013-02-05 22:09:00,,,
1322,2013-02-05 22:24:00,,,
1323,2013-02-05 22:51:00,,,
1324,2013-02-05 22:53:00,,,
1325,2013-02-05 23:07:00,,,
1326,2013-02-05 23:14:00,,,
1327,2013-02-05 23:29:00,,,
1328,2013-02-05 23:45:00,,,
1329,2013-02-05 23:50:00,,,
1330,2013-02-05 23:51:00,,,
1331,2013-02-05 23:53:00,,,
1332,2013-02-05 23:59:00,56.0,30.0,29.65
1333,2013-02-06 00:19:00,,,
1334,2013-02-06 00:26:00,,,
1335,2013-02-06 00:36:00,,,
1336,2013-02-06 00:45:00,,,
1337,2013-02-06 00:51:00,,,
1338,2013-02-06 00:53:00,,,
1339,2013-02-06 01:01:00,,,
1340,2013-02-06 01:09:00,,,
1341,2013-02-06 01:11:00,,,
1342,2013-02-06 01:21:00,,,
1343,2013-02-06 01:35:00,,,
1344,2013-02-06 01:51:00,,,
1345,2013-02-06 01:53:00,,,
1346,2013-02-06 02:03:00,,,
1347,2013-02-06 02:19:00,,,
1348,2013-02-06 02:26:00,,,
1349,2013-02-06 02:50:00,,,
1350,2013-02-06 02:53:00,,,
1351,2013-02-06 03:05:00,,,
1352,2013-02-06 03:53:00,,,
1353,2013-02-06 04:53:00,,,
1354,2013-02-06 05:46:00,,,
1355,2013-02-06 05:51:00,,,
1356,2013-02-06 05:53:00,,,
1357,2013-02-06 06:04:00,,,
1358,2013-02-06 06:21:00,,,
1359,2013-02-06 06:30:00,,,
1360,2013-02-06 06:37:00,,,
1361,2013-02-06 06:46:00,,,
1362,2013-02-06 06:51:00,,,
1363,2013-02-06 06:53:00,,,
1364,2013-02-06 07:00:00,,,
1365,2013-02-06 07:07:00,,,
1366,2013-02-06 07:14:00,,,
1367,2013-02-06 07:23:00,,,
1368,2013-02-06 07:32:00,,,
1369,2013-02-06 07:50:00,,,
1370,2013-02-06 07:53:00,,,
1371,2013-02-06 08:53:00,,,
1372,2013-02-06 09:53:00,,,
1373,2013-02-06 10:53:00,,,
1374,2013-02-06 11:51:00,,,
1375,2013-02-06 11:53:00,,,
1376,2013-02-06 12:38:00,,,
1377,2013-02-06 12:53:00,,,
1378,2013-02-06 13:53:00,,,
1379,2013-02-06 14:53:00,,,
1380,2013-02-06 15:53:00,,,
1381,2013-02-06 16:53:00,,,
1382,2013-02-06 17:53:00,,,
1383,2013-02-06 18:53:00,,,
1384,2013-02-06 19:53:00,,,
1385,2013-02-06 20:53:00,,,
1386,2013-02-06 21:53:00,,,
1387,2013-02-06 22:53:00,,,
1388,2013-02-06 23:36:00,,,
1389,2013-02-06 23:53:00,,,
1390,2013-02-06 23:59:00,56.0,30.05,29.7
1391,2013-02-07 00:12:00,,,
1392,2013-02-07 00:53:00,,,
1393,2013-02-07 01:00:00,,,
1394,2013-02-07 01:27:00,,,
1395,2013-02-07 01:53:00,,,
1396,2013-02-07 02:05:00,,,
1397,2013-02-07 02:38:00,,,
1398,2013-02-07 02:53:00,,,
1399,2013-02-07 03:37:00,,,
1400,2013-02-07 03:49:00,,,
1401,2013-02-07 03:53:00,,,
1402,2013-02-07 04:06:00,,,
1403,2013-02-07 04:39:00,,,
1404,2013-02-07 04:51:00,,,
1405,2013-02-07 04:53:00,,,
1406,2013-02-07 05:44:00,,,
1407,2013-02-07 05:53:00,,,
1408,2013-02-07 06:21:00,,,
1409,2013-02-07 06:53:00,,,
1410,2013-02-07 07:04:00,,,
1411,2013-02-07 07:25:00,,,
1412,2013-02-07 07:53:00,,,
1413,2013-02-07 08:44:00,,,
1414,2013-02-07 08:51:00,,,
1415,2013-02-07 08:53:00,,,
1416,2013-02-07 09:31:00,,,
1417,2013-02-07 09:53:00,,,
1418,2013-02-07 10:04:00,,,
1419,2013-02-07 10:53:00,,,
1420,2013-02-07 11:00:00,,,
1421,2013-02-07 11:49:00,,,
1422,2013-02-07 11:51:00,,,
1423,2013-02-07 11:53:00,,,
1424,2013-02-07 12:53:00,,,
1425,2013-02-07 13:09:00,,,
1426,2013-02-07 13:53:00,,,
1427,2013-02-07 14:04:00,,,
1428,2013-02-07 14:17:00,,,
1429,2013-02-07 14:51:00,,,
1430,2013-02-07 14:53:00,,,
1431,2013-02-07 15:19:00,,,
1432,2013-02-07 15:49:00,,,
1433,2013-02-07 15:53:00,,,
1434,2013-02-07 16:53:00,,,
1435,2013-02-07 17:53:00,,,
1436,2013-02-07 18:53:00,,,
1437,2013-02-07 19:53:00,,,
1438,2013-02-07 20:53:00,,,
1439,2013-02-07 21:53:00,,,
1440,2013-02-07 22:53:00,,,
1441,2013-02-07 23:53:00,,,
1442,2013-02-07 23:59:00,61.0,29.92,29.56
1443,2013-02-08 00:53:00,,,
1444,2013-02-08 01:53:00,,,
1445,2013-02-08 02:17:00,,,
1446,2013-02-08 02:38:00,,,
1447,2013-02-08 02:53:00,,,
1448,2013-02-08 03:53:00,,,
1449,2013-02-08 04:53:00,,,
1450,2013-02-08 05:53:00,,,
1451,2013-02-08 06:53:00,,,
1452,2013-02-08 07:05:00,,,
1453,2013-02-08 07:19:00,,,
1454,2013-02-08 07:53:00,,,
1455,2013-02-08 08:53:00,,,
1456,2013-02-08 09:29:00,,,
1457,2013-02-08 09:50:00,,,
1458,2013-02-08 09:53:00,,,
1459,2013-02-08 10:53:00,,,
1460,2013-02-08 11:53:00,,,
1461,2013-02-08 12:53:00,,,
1462,2013-02-08 13:17:00,,,
1463,2013-02-08 13:53:00,,,
1464,2013-02-08 14:53:00,,,
1465,2013-02-08 15:53:00,,,
1466,2013-02-08 16:38:00,,,
1467,2013-02-08 16:53:00,,,
1468,2013-02-08 17:16:00,,,
1469,2013-02-08 17:53:00,,,
1470,2013-02-08 18:51:00,,,
1471,2013-02-08 18:53:00,,,
1472,2013-02-08 19:53:00,,,
1473,2013-02-08 20:53:00,,,
1474,2013-02-08 21:53:00,,,
1475,2013-02-08 22:53:00,,,
1476,2013-02-08 23:53:00,,,
1477,2013-02-08 23:59:00,51.0,30.09,29.76
1478,2013-02-09 00:53:00,,,
1479,2013-02-09 01:53:00,,,
1480,2013-02-09 02:53:00,,,
1481,2013-02-09 03:53:00,,,
1482,2013-02-09 04:53:00,,,
1483,2013-02-09 05:53:00,,,
1484,2013-02-09 06:53:00,,,
1485,2013-02-09 07:53:00,,,
1486,2013-02-09 08:53:00,,,
1487,2013-02-09 09:53:00,,,
1488,2013-02-09 10:53:00,,,
1489,2013-02-09 11:53:00,,,
1490,2013-02-09 12:53:00,,,
1491,2013-02-09 13:53:00,,,
1492,2013-02-09 14:53:00,,,
1493,2013-02-09 15:53:00,,,
1494,2013-02-09 16:53:00,,,
1495,2013-02-09 17:53:00,,,
1496,2013-02-09 18:53:00,,,
1497,2013-02-09 19:53:00,,,
1498,2013-02-09 20:53:00,,,
